eluts_key,Name,Value000,Value010
5227,"Audit Table","etemp","LotOwnerLocal_tab"
5228,"Audit Table","etemp","LotOwnerRef_tab"
5229,"Audit Table","etemp","LotOwnerRefLocal0"
5230,"Audit Table","etemp","LotTotalSpecimens"
5231,"Audit Table","etemp","MulHasMultiMedia"
5232,"Audit Table","etemp","MulMultiMediaRef_tab"
5233,"Audit Table","etemp","NegDateOfPhotoWork0"
5234,"Audit Table","etemp","NegMethod_tab"
5235,"Audit Table","etemp","NegNotes"
5236,"Audit Table","etemp","NotDate0"
5237,"Audit Table","etemp","NotFisNotes_tab"
5238,"Audit Table","etemp","NotKind_tab"
5239,"Audit Table","etemp","NotNmnhAttributedToRef_nesttab"
5240,"Audit Table","etemp","NotNotes"
5241,"Audit Table","etemp","ObjCollectionArea"
5242,"Audit Table","etemp","ObjEcode"
5243,"Audit Table","etemp","ObjKindOfObject"
5244,"Audit Table","etemp","ObjObjectNotes"
5245,"Audit Table","etemp","ObjObjectNumber"
5246,"Audit Table","etemp","ObjRelatedObjectsLocal"
5247,"Audit Table","etemp","ObjRelatedObjectsRef_tab"
5248,"Audit Table","etemp","ObjRelatedObjectsRefLocal0"
5249,"Audit Table","etemp","ObjRelatedObjectsRelationship_tab"
5250,"Audit Table","etemp","ObjRepositoryLocal"
5251,"Audit Table","etemp","ObjRepositoryRef"
5252,"Audit Table","etemp","ObjRepositoryRefLocal"
5253,"Audit Table","etemp","PrePrepType_tab"
5254,"Audit Table","etemp","PriAccessionNumberDataLocal"
5255,"Audit Table","etemp","PriAccessionNumberRef"
5256,"Audit Table","etemp","PriAccessionNumberRefLocal"
5257,"Audit Table","etemp","PriCollectingEventNoLocal"
5258,"Audit Table","etemp","PriCollectionEventCodeLocal"
5259,"Audit Table","etemp","PriContinentLocal"
5260,"Audit Table","etemp","PriCountryLocal"
5261,"Audit Table","etemp","PriCountyShireLocal"
5262,"Audit Table","etemp","PriDateVisitedFromLocal"
5263,"Audit Table","etemp","PriDateVisitedToLocal"
5264,"Audit Table","etemp","PriDepthFromMetLocal"
5265,"Audit Table","etemp","PriDepthToMetLocal"
5266,"Audit Table","etemp","PriDistrictCountyShireLocal"
5267,"Audit Table","etemp","PriElevationASLFromMtLocal"
5268,"Audit Table","etemp","PriIDHistory"
5269,"Audit Table","etemp","PriInventory"
5270,"Audit Table","etemp","PriIslandGroupLocal"
5271,"Audit Table","etemp","PriLatitudeDec"
5272,"Audit Table","etemp","PriLatitudeDms"
5273,"Audit Table","etemp","PriLongitudeDec"
5274,"Audit Table","etemp","PriLongitudeDms"
5275,"Audit Table","etemp","PriMultimedia"
5276,"Audit Table","etemp","PriOceanLocal"
5277,"Audit Table","etemp","PriParticipantBriefNameLocal_tab"
5278,"Audit Table","etemp","PriParticipantRoleLocal_tab"
5279,"Audit Table","etemp","PriPreciseLocationLocal"
5280,"Audit Table","etemp","PriPrimaryParticipantLocal"
5281,"Audit Table","etemp","PriPrimaryPrepIndicators_tab"
5282,"Audit Table","etemp","PriProvinceLocal"
5283,"Audit Table","etemp","PriSiteCENumberDataLocal"
5284,"Audit Table","etemp","PriSiteCENumberRef"
5285,"Audit Table","etemp","PriSiteNumberLocal"
5286,"Audit Table","etemp","PriSiteRef"
5287,"Audit Table","etemp","PriSiteRefLocal"
5288,"Audit Table","etemp","PriSiteSummary"
5289,"Audit Table","etemp","PriTownshipLocal"
5290,"Audit Table","etemp","PriXray"
5291,"Audit Table","etemp","PrvCurrentStorage_tab"
5292,"Audit Table","etemp","PrvEventSequence_tab"
5293,"Audit Table","etemp","PrvPreservation_tab"
5294,"Audit Table","etemp","PrvPreservationNotes_tab"
5295,"Audit Table","etemp","PrvSeries_tab"
5296,"Audit Table","etemp","RefReferenceDataLocal_tab"
5297,"Audit Table","etemp","RefReferenceRef_tab"
5298,"Audit Table","etemp","RefReferenceRefLocal0"
5299,"Audit Table","etemp","RefReferenceType_tab"
5300,"Audit Table","etemp","RelIsParent"
5301,"Audit Table","etemp","SecCanDelete_tab"
5302,"Audit Table","etemp","SecCanDisplay_tab"
5303,"Audit Table","etemp","SecCanEdit_tab"
5304,"Audit Table","etemp","SecRecordStatus"
5305,"Audit Table","etemp","SummaryData"
5306,"Audit Table","etemp","TaxTaxonomyRef_tab"
5307,"Audit Table","etemp","TypDateVerified"
5308,"Audit Table","etemp","TypICBNType"
5309,"Audit Table","etemp","TypInformalType"
5310,"Audit Table","etemp","TypTypeNotes"
5311,"Audit Table","etemp","TypVerifiedByRef_tab"
5312,"Audit Table","etemp","ValValuationPeriodType"
5313,"Audit Table","etemp","XraCountXrayed_tab"
5314,"Audit Table","etemp","XraDateXrayed0"
5315,"Audit Table","etemp","XraExposureTime_tab"
5316,"Audit Table","etemp","XraFilmType_tab"
5317,"Audit Table","etemp","XraKv_tab"
5318,"Audit Table","etemp","XraMa_tab"
5319,"Audit Table","etemp","XraSpecimensXrayed_tab"
5320,"Audit Table","etemp","XraView_tab"
5321,"Audit Table","etemp","XraXrayNumber_tab"
5322,"Audit Table","etemp","XraXrayPreparedByDataLocal_tab"
5323,"Audit Table","etemp","XraXrayPreparedByRef_tab"
5324,"Audit Table","etemp","XraXrayPreparedByRefLocal0"
5325,"Audit Table","etemp","XraXrayRemarks_tab"
5326,"Audit Table","etemp","XraXraySystem_tab"
5327,"Audit Table","etemp",""
5328,"Audit Table","etemplate","AdmDateInserted"
5329,"Audit Table","etemplate","AdmDateModified"
5330,"Audit Table","etemplate","AdmInsertedBy"
5331,"Audit Table","etemplate","AdmModifiedBy"
5332,"Audit Table","etemplate","AdmPublishWebNoPassword"
5333,"Audit Table","etemplate","AdmPublishWebNoPasswordFlag"
5334,"Audit Table","etemplate","AdmPublishWebPassword"
5335,"Audit Table","etemplate","AdmPublishWebPasswordFlag"
5336,"Audit Table","etemplate","AdmTimeInserted"
5337,"Audit Table","etemplate","AdmTimeModified"
5338,"Audit Table","etemplate","AdmWebMetadata"
5339,"Audit Table","etemplate","ExtendedData"
5340,"Audit Table","etemplate","irn"
5341,"Audit Table","etemplate","MulHasMultiMedia"
5342,"Audit Table","etemplate","MulMultiMediaRef_tab"
5343,"Audit Table","etemplate","NotNotes"
5344,"Audit Table","etemplate","SecCanDelete_tab"
5345,"Audit Table","etemplate","SecCanDisplay_tab"
5346,"Audit Table","etemplate","SecCanEdit_tab"
5347,"Audit Table","etemplate","SecDepartment_tab"
5348,"Audit Table","etemplate","SummaryData"
5349,"Audit Table","etemplate","TemCommenceNotifyOffset_tab"
5350,"Audit Table","etemplate","TemCommenceNotifyRef_nesttab"
5351,"Audit Table","etemplate","TemCompletionNotifyRef_nesttab"
5352,"Audit Table","etemplate","TemDatabase"
5353,"Audit Table","etemplate","TemDependOnCompletionOffset_tab"
5354,"Audit Table","etemplate","TemDependOnPosition_tab"
5355,"Audit Table","etemplate","TemDependOnTask_tab"
5356,"Audit Table","etemplate","TemDescription_tab"
5357,"Audit Table","etemplate","TemName"
5358,"Audit Table","etemplate","TemPersonAssignedToRef_nesttab"
5359,"Audit Table","etemplate","TemTaskAssignerRef_tab"
5360,"Audit Table","etemplate","TemTaskDuration_tab"
5361,"Audit Table","etemplate",""
5362,"Audit Table","etest","AdmDateInserted"
5363,"Audit Table","etest","AdmDateModified"
5364,"Audit Table","etest","AdmInsertedBy"
5365,"Audit Table","etest","AdmModifiedBy"
5366,"Audit Table","etest","AdmOriginalData"
5367,"Audit Table","etest","AdmPublishWebNoPassword"
5368,"Audit Table","etest","AdmPublishWebNoPasswordFlag"
5369,"Audit Table","etest","AdmPublishWebPassword"
5370,"Audit Table","etest","AdmPublishWebPasswordFlag"
5371,"Audit Table","etest","AdmTimeInserted"
5372,"Audit Table","etest","AdmTimeModified"
5373,"Audit Table","etest","AdmWebCategories"
5374,"Audit Table","etest","AdmWebMetadata"
5375,"Audit Table","etest","CatAccessionLotRef"
5376,"Audit Table","etest","CatAccessionLotRefLocal"
5377,"Audit Table","etest","CatAccessionNumberLocal"
5378,"Audit Table","etest","CatAccessionYearLocal"
5379,"Audit Table","etest","CatAnthroBarcode"
5380,"Audit Table","etest","CatAnthroCatalogNumber"
5381,"Audit Table","etest","CatCatalog"
5382,"Audit Table","etest","CatCatalogNo1"
5383,"Audit Table","etest","CatCatalogNo2"
5384,"Audit Table","etest","CatCatalogSubset"
5385,"Audit Table","etest","CatCatalogueNo"
5386,"Audit Table","etest","CatControlNumber"
5387,"Audit Table","etest","CatDepartment"
5388,"Audit Table","etest","CatItemsCat"
5389,"Audit Table","etest","CatItemsInv"
5390,"Audit Table","etest","CatItemsSub"
5391,"Audit Table","etest","CatMuseum"
5392,"Audit Table","etest","CatObjectId"
5393,"Audit Table","etest","CatObjectType"
5394,"Audit Table","etest","CatOrientation"
5395,"Audit Table","etest","CatProjectIz_tab"
5396,"Audit Table","etest","CatRecordType"
5397,"Audit Table","etest","CatSubNumbers"
5398,"Audit Table","etest","CatTypesPresent"
5399,"Audit Table","etest","ColCollectionEventRef"
5400,"Audit Table","etest","ColCollectionEventRefLocal"
5401,"Audit Table","etest","ColCollectionNumber"
5402,"Audit Table","etest","ColCollectorBriefNameLocal_tab"
5403,"Audit Table","etest","ColCollectorLocal_tab"
5404,"Audit Table","etest","ColCollectorRef_tab"
5405,"Audit Table","etest","ColCollectorRefLocal0"
5406,"Audit Table","etest","ColContinentLocal_tab"
5407,"Audit Table","etest","ColCountryLocal_tab"
5408,"Audit Table","etest","ColDistrictCountyShireLocal_tab"
5409,"Audit Table","etest","ColProvinceStateTerritoryLocal_tab"
5410,"Audit Table","etest","ColSiteLocationLocal"
5411,"Audit Table","etest","ColSiteLocationRef"
5412,"Audit Table","etest","ColSiteLocationRefLocal"
5413,"Audit Table","etest","ColTownshipLocal_tab"
5414,"Audit Table","etest","ConConditionPeriodType"
5415,"Audit Table","etest","DarBasisOfRecord"
5416,"Audit Table","etest","DarCatalogNumber"
5417,"Audit Table","etest","DarClass"
5418,"Audit Table","etest","DarCollectionCode"
5419,"Audit Table","etest","DarCollector"
5420,"Audit Table","etest","DarCollectorNumber"
5421,"Audit Table","etest","DarContinent"
5422,"Audit Table","etest","DarContinentOcean"
5423,"Audit Table","etest","DarCountry"
5424,"Audit Table","etest","DarCounty"
5425,"Audit Table","etest","DarDateLastModified"
5426,"Audit Table","etest","DarDayCollected"
5427,"Audit Table","etest","DarDayIdentified"
5428,"Audit Table","etest","DarDecimalLatitude"
5429,"Audit Table","etest","DarDecimalLongitude"
5430,"Audit Table","etest","DarEndDayCollected"
5431,"Audit Table","etest","DarEndJulianDay"
5432,"Audit Table","etest","DarEndLatitude"
5433,"Audit Table","etest","DarEndLongitude"
5434,"Audit Table","etest","DarEndMonthCollected"
5435,"Audit Table","etest","DarEndTimeOfDay"
5436,"Audit Table","etest","DarEndYearCollected"
5437,"Audit Table","etest","DarFamily"
5438,"Audit Table","etest","DarFieldNumber"
5439,"Audit Table","etest","DarGenus"
5440,"Audit Table","etest","DarGeorefMethod"
5441,"Audit Table","etest","DarHigherGeography"
5442,"Audit Table","etest","DarHigherTaxon"
5443,"Audit Table","etest","DarIdentificationModifier"
5444,"Audit Table","etest","DarIdentificationQualifier"
5445,"Audit Table","etest","DarIdentifiedBy"
5446,"Audit Table","etest","DarIndividualCount"
5447,"Audit Table","etest","DarInstitutionCode"
5448,"Audit Table","etest","DarIsland"
5449,"Audit Table","etest","DarIslandGroup"
5450,"Audit Table","etest","DarJulianDay"
5451,"Audit Table","etest","DarKingdom"
5452,"Audit Table","etest","DarLatitude"
5453,"Audit Table","etest","DarLifeStage"
5454,"Audit Table","etest","DarLocality"
5455,"Audit Table","etest","DarLongitude"
5456,"Audit Table","etest","DarMaximumDepth"
5457,"Audit Table","etest","DarMaximumDepthInMeters"
5458,"Audit Table","etest","DarMaximumElevation"
5459,"Audit Table","etest","DarMaximumElevationInMeters"
5460,"Audit Table","etest","DarMinimumDepth"
5461,"Audit Table","etest","DarMinimumDepthInMeters"
5462,"Audit Table","etest","DarMinimumElevation"
5463,"Audit Table","etest","DarMinimumElevationInMeters"
5464,"Audit Table","etest","DarMonthCollected"
5465,"Audit Table","etest","DarMonthIdentified"
5466,"Audit Table","etest","DarObservedIndividualCount"
5467,"Audit Table","etest","DarOrder"
5468,"Audit Table","etest","DarPhylum"
5469,"Audit Table","etest","DarPreparationType"
5470,"Audit Table","etest","DarPreviousCatalogNumber"
5471,"Audit Table","etest","DarScientificName"
5472,"Audit Table","etest","DarScientificNameAuthor"
5473,"Audit Table","etest","DarSex"
5474,"Audit Table","etest","DarSpecies"
5475,"Audit Table","etest","DarSpecificEpithet"
5476,"Audit Table","etest","DarStartDayCollected"
5477,"Audit Table","etest","DarStartJulianDay"
5478,"Audit Table","etest","DarStartLatitude"
5479,"Audit Table","etest","DarStartLongitude"
5480,"Audit Table","etest","DarStartMonthCollected"
5481,"Audit Table","etest","DarStartTimeOfDay"
5482,"Audit Table","etest","DarStartYearCollected"
5483,"Audit Table","etest","DarStateProvince"
5484,"Audit Table","etest","DarSubgenus"
5485,"Audit Table","etest","DarSubspecies"
5486,"Audit Table","etest","DarTimeCollected"
5487,"Audit Table","etest","DarTimeOfDay"
5488,"Audit Table","etest","DarTypeStatus"
5489,"Audit Table","etest","DarWaterBody"
5490,"Audit Table","etest","DarYearCollected"
5491,"Audit Table","etest","DarYearIdentified"
5492,"Audit Table","etest","DeaTransferOfTitle"
5493,"Audit Table","etest","DesDescription"
5494,"Audit Table","etest","DesEthnicGroupSubgroup_tab"
5495,"Audit Table","etest","DesSubjectClassification_tab"
5496,"Audit Table","etest","DesSubjectCode"
5497,"Audit Table","etest","ExtendedData"
5498,"Audit Table","etest","FMNHCollectorDataLocal"
5499,"Audit Table","etest","FMNHIdentifiedByDataLocal"
5500,"Audit Table","etest","IdeApplicableCode_tab"
5501,"Audit Table","etest","IdeAuthorLocal_tab"
5502,"Audit Table","etest","IdeClassLocal_tab"
5503,"Audit Table","etest","IdeDateIdentified0"
5504,"Audit Table","etest","IdeFamily_tab"
5505,"Audit Table","etest","IdeFamilyLocal_tab"
5506,"Audit Table","etest","IdeFamilyNumber_tab"
5507,"Audit Table","etest","IdeFamilyNumberLocal_tab"
5508,"Audit Table","etest","IdeFiledAs_tab"
5509,"Audit Table","etest","IdeFiledAsApplicableCode"
5510,"Audit Table","etest","IdeFiledAsAuthor"
5511,"Audit Table","etest","IdeFiledAsClass"
5512,"Audit Table","etest","IdeFiledAsDateIdentified"
5513,"Audit Table","etest","IdeFiledAsFamily"
5514,"Audit Table","etest","IdeFiledAsFamilyNumber"
5515,"Audit Table","etest","IdeFiledAsGenus"
5516,"Audit Table","etest","IdeFiledAsIdentifiedByLocal"
5517,"Audit Table","etest","IdeFiledAsIdentifiedByRef_tab"
5518,"Audit Table","etest","IdeFiledAsIdentifiedByRefLocal"
5519,"Audit Table","etest","IdeFiledAsKingdom"
5520,"Audit Table","etest","IdeFiledAsListedYesNo"
5521,"Audit Table","etest","IdeFiledAsName"
5522,"Audit Table","etest","IdeFiledAsOrder"
5523,"Audit Table","etest","IdeFiledAsPhylum"
5524,"Audit Table","etest","IdeFiledAsQualifiedName"
5525,"Audit Table","etest","IdeFiledAsQualifier"
5526,"Audit Table","etest","IdeFiledAsQualifierRank"
5527,"Audit Table","etest","IdeFiledAsRef"
5528,"Audit Table","etest","IdeFiledAsScientificName"
5529,"Audit Table","etest","IdeFiledAsSpecies"
5530,"Audit Table","etest","IdeFiledAsSubfamily"
5531,"Audit Table","etest","IdeFiledAsSubGenus"
5532,"Audit Table","etest","IdeFiledAsSubSpecies"
5533,"Audit Table","etest","IdeFiledAsTribe"
5534,"Audit Table","etest","IdeFiledAsTypeStatus"
5535,"Audit Table","etest","IdeGenusLocal_tab"
5536,"Audit Table","etest","IdeIdentificationNotes_tab"
5537,"Audit Table","etest","IdeIdentificationUpdated0"
5538,"Audit Table","etest","IdeIdentifiedByBriefNameLocal_tab"
5539,"Audit Table","etest","IdeIdentifiedByLocal_tab"
5540,"Audit Table","etest","IdeIdentifiedByRef_nesttab"
5541,"Audit Table","etest","IdeIdentifiedByRefLocal0"
5542,"Audit Table","etest","IdeKingdomLocal_tab"
5543,"Audit Table","etest","IdeNamePartsLocal_tab"
5544,"Audit Table","etest","IdeOrderLocal_tab"
5545,"Audit Table","etest","IdeOtherDateIdentified0"
5546,"Audit Table","etest","IdeOtherIdentifiedByRef_tab"
5547,"Audit Table","etest","IdeOtherQualifiedName_tab"
5548,"Audit Table","etest","IdeOtherRankLocal_tab"
5549,"Audit Table","etest","IdeOtherValueLocal_tab"
5550,"Audit Table","etest","IdePhylumLocal_tab"
5551,"Audit Table","etest","IdeQualifiedName_tab"
5552,"Audit Table","etest","IdeQualifier_tab"
5553,"Audit Table","etest","IdeQualifierRank_tab"
5554,"Audit Table","etest","IdeScientificNameLocal_tab"
5555,"Audit Table","etest","IdeSpeciesLocal_tab"
5556,"Audit Table","etest","IdeSubfamilyLocal_tab"
5557,"Audit Table","etest","IdeSubGenusLocal_tab"
5558,"Audit Table","etest","IdeSubSpeciesLocal_tab"
5559,"Audit Table","etest","IdeTaxonLocal_tab"
5560,"Audit Table","etest","IdeTaxonRef_tab"
5561,"Audit Table","etest","IdeTaxonRefLocal0"
5562,"Audit Table","etest","IdeTribeLocal_tab"
5563,"Audit Table","etest","IdeTypeStatus_tab"
5564,"Audit Table","etest","irn"
5565,"Audit Table","etest","ListedYesNo"
5566,"Audit Table","etest","ListedYesNoLocal_tab"
5567,"Audit Table","etest","LocAcceptedByRef"
5568,"Audit Table","etest","LocCurrentLocationRef"
5569,"Audit Table","etest","LocDateMoved"
5570,"Audit Table","etest","LocFisPermanantLocation_tab"
5571,"Audit Table","etest","LocIndependentlyMoveable"
5572,"Audit Table","etest","LocPermanentLocationRef"
5573,"Audit Table","etest","LocRequestedByRef"
5574,"Audit Table","etest","LocTimeMoved"
5575,"Audit Table","etest","LotAction_tab"
5576,"Audit Table","etest","LotCatalogueNoLocal_tab"
5577,"Audit Table","etest","LotCountDry"
5578,"Audit Table","etest","LotCountWet"
5579,"Audit Table","etest","LotDescription_tab"
5580,"Audit Table","etest","LotEggs"
5581,"Audit Table","etest","LotInventory"
5582,"Audit Table","etest","LotKindOfRelationship_tab"
5583,"Audit Table","etest","LotLastNameLocal"
5584,"Audit Table","etest","LotLotsTypeStatus_tab"
5585,"Audit Table","etest","LotNSpecimens"
5586,"Audit Table","etest","LotNumberOfJars"
5587,"Audit Table","etest","LotOrganisationAcronymLocal"
5588,"Audit Table","etest","LotOtherNo_tab"
5589,"Audit Table","etest","LotOwnerLocal_tab"
5590,"Audit Table","etest","LotOwnerRef_tab"
5591,"Audit Table","etest","LotOwnerRefLocal0"
5592,"Audit Table","etest","LotPinnedCount_tab"
5593,"Audit Table","etest","LotRegionSingleValue"
5594,"Audit Table","etest","LotRelatedObjectLocal_tab"
5595,"Audit Table","etest","LotRelatedObjectNote_tab"
5596,"Audit Table","etest","LotRelatedObjectRef_tab"
5597,"Audit Table","etest","LotRelatedObjectRefLocal0"
5598,"Audit Table","etest","LotSemaphoront_tab"
5599,"Audit Table","etest","LotTotalCount"
5600,"Audit Table","etest","LotTotalSpecimens"
5601,"Audit Table","etest","LotTypeStatus"
5602,"Audit Table","etest","NotDate0"
5603,"Audit Table","etest","NotFisNotes_tab"
5604,"Audit Table","etest","NotKind_tab"
5605,"Audit Table","etest","NotNmnhAttributedToRef_nesttab"
